Country,Admin 1,Admin 2,Market Name,Commodity,Price Type,Price Date,Collection Frequency,Price,Unit,Currency,Data Source,Trend,Pewi,ALPS Phase,Data Type,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/06/2021,Weekly,100.736536,KG,KES,WFP,127.4566,-0.9426,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/07/2021,Weekly,99.730103,KG,KES,WFP,127.1921,-0.9688,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/08/2021,Weekly,100.544354,KG,KES,WFP,124.8710,-0.8582,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/09/2021,Weekly,100.253953,KG,KES,WFP,97.1295,0.1102,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/10/2021,Weekly,100.013274,KG,KES,WFP,113.6959,-0.4827,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/11/2021,Weekly,100.453500,KG,KES,WFP,124.3445,-0.8428,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/12/2021,Weekly,103.050800,KG,KES,WFP,127.1126,-0.8489,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/11/2022,Weekly,136.000000,KG,KES,WFP,135.6313,0.0130,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/01/2023,Weekly,136.141439,KG,KES,WFP,135.5796,0.0198,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/02/2023,Weekly,140.644971,KG,KES,WFP,142.5994,-0.0689,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/03/2023,Weekly,147.226709,KG,KES,WFP,135.8491,0.4014,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/04/2023,Weekly,183.020881,KG,KES,WFP,153.2261,1.0511,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/05/2023,Weekly,193.099384,KG,KES,WFP,150.4511,1.5046,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/06/2023,Weekly,192.249673,KG,KES,WFP,150.0302,1.4894,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/07/2023,Weekly,192.563241,KG,KES,WFP,149.7657,1.5098,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/08/2023,Weekly,178.890809,KG,KES,WFP,147.4446,1.5601,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/09/2023,Weekly,161.477463,KG,KES,WFP,133.2020,0.9959,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/10/2023,Weekly,169.807094,KG,KES,WFP,136.2694,1.1931,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/11/2023,Weekly,204.676865,KG,KES,WFP,146.9180,2.0377,Crisis,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/12/2023,Weekly,209.159950,KG,KES,WFP,149.6862,2.0982,Crisis,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/01/2024,Weekly,158.340397,KG,KES,WFP,146.8664,0.4048,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/02/2024,Weekly,155.840614,KG,KES,WFP,153.8862,0.0689,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/03/2024,Weekly,150.279848,KG,KES,WFP,162.1475,-0.4950,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/04/2024,Weekly,158.291880,KG,KES,WFP,178.3156,-0.8335,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/05/2024,Weekly,147.123603,KG,KES,WFP,174.0096,-1.1006,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/06/2024,Weekly,145.817499,KG,KES,WFP,172.1691,-1.0640,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/07/2024,Weekly,145.716851,KG,KES,WFP,170.6311,-0.9964,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/08/2024,Weekly,138.835867,KG,KES,WFP,162.8819,-0.9549,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/09/2024,Weekly,127.865359,KG,KES,WFP,152.1955,-0.9595,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/10/2024,Weekly,127.419624,KG,KES,WFP,153.5836,-1.0218,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/11/2024,Weekly,123.968247,KG,KES,WFP,163.2172,-1.4852,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/12/2024,Weekly,125.561037,KG,KES,WFP,163.8764,-1.4060,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/01/2025,Weekly,118.269236,KG,KES,WFP,158.4955,-1.4357,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/02/2025,Weekly,123.962700,KG,KES,WFP,151.0397,-0.9610,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/03/2025,Weekly,115.266192,KG,KES,WFP,145.3979,-1.0612,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/05/2025,Weekly,131.988957,KG,KES,WFP,159.2052,-0.9552,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/06/2025,Weekly,146.731979,KG,KES,WFP,161.8725,-0.5353,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/07/2025,Weekly,135.8236,KG,KES,WFP,161.8725,-0.5353,Normal,Forecast,147.9823,123.6648,"GSI             "
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/08/2025,Weekly,134.1686,KG,KES,WFP,161.8725,-0.5353,Normal,Forecast,146.3273,122.0098,"GSI             "
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Beans (dry),Retail,15/09/2025,Weekly,126.6681,KG,KES,WFP,161.8725,-0.5353,Normal,Forecast,138.8268,114.5093,"GSI             "
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Cabbage,Retail,15/01/2021,Weekly,120.000000,Head,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Cooking fat,Retail,15/05/2021,Weekly,200.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Kale,Retail,15/01/2021,Weekly,40.000000,Bunch,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/01/2021,Weekly,46.666600,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/03/2021,Weekly,49.761875,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/04/2021,Weekly,48.034150,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/05/2021,Weekly,49.569890,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/06/2021,Weekly,49.243818,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/07/2021,Weekly,45.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/08/2021,Weekly,76.302420,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/09/2021,Weekly,80.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/10/2021,Weekly,57.187500,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/11/2021,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/12/2021,Weekly,76.666666,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/06/2023,Weekly,60.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/07/2023,Weekly,60.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/08/2023,Weekly,120.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/01/2024,Weekly,100.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/02/2024,Weekly,85.333330,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/03/2024,Weekly,94.411767,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/08/2024,Weekly,97.500000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/09/2024,Weekly,87.1952,KG,KES,WFP,,,,Forecast,104.6430,69.7474,"AR(3),I(0),MA(0)"
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/10/2024,Weekly,84.5652,KG,KES,WFP,,,,Forecast,102.0130,67.1174,"AR(3),I(0),MA(0)"
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/11/2024,Weekly,86.2694,KG,KES,WFP,,,,Forecast,103.7171,68.8216,"AR(3),I(0),MA(0)"
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/12/2024,Weekly,86.3271,KG,KES,WFP,,,,Forecast,103.7748,68.8793,"AR(3),I(0),MA(0)"
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/01/2025,Weekly,83.6991,KG,KES,WFP,,,,Forecast,101.1469,66.2514,"AR(3),I(0),MA(0)"
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/02/2025,Weekly,82.4352,KG,KES,WFP,,,,Forecast,99.8829,64.9874,"AR(3),I(0),MA(0)"
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/01/2021,Weekly,64.000000,KG,KES,WFP,83.4839,-1.0729,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/03/2021,Weekly,63.947225,KG,KES,WFP,77.6462,-0.7543,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/04/2021,Weekly,66.679919,KG,KES,WFP,82.6851,-0.8813,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/05/2021,Weekly,62.076115,KG,KES,WFP,79.2360,-0.9449,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/06/2021,Weekly,61.475446,KG,KES,WFP,80.4549,-1.0451,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/07/2021,Weekly,63.103506,KG,KES,WFP,76.8930,-0.7593,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/08/2021,Weekly,63.692641,KG,KES,WFP,79.2413,-0.8562,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/09/2021,Weekly,62.679509,KG,KES,WFP,64.1559,-0.0813,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/10/2021,Weekly,63.453519,KG,KES,WFP,74.7401,-0.6215,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/11/2021,Weekly,61.876525,KG,KES,WFP,94.5539,-1.7994,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/12/2021,Weekly,68.939000,KG,KES,WFP,83.6243,-0.8087,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/11/2022,Weekly,120.000000,KG,KES,WFP,102.5611,0.9603,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/01/2023,Weekly,106.356950,KG,KES,WFP,99.4981,0.3777,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/02/2023,Weekly,102.904778,KG,KES,WFP,100.6741,0.1228,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/03/2023,Weekly,104.815490,KG,KES,WFP,93.6604,0.6143,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/04/2023,Weekly,114.097877,KG,KES,WFP,98.6994,0.8479,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/05/2023,Weekly,114.989893,KG,KES,WFP,95.2502,1.0870,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/06/2023,Weekly,114.637312,KG,KES,WFP,96.4692,1.0004,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/07/2023,Weekly,116.035077,KG,KES,WFP,92.9072,1.2736,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/08/2023,Weekly,115.450528,KG,KES,WFP,95.2555,1.3626,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/09/2023,Weekly,108.701600,KG,KES,WFP,89.5217,1.0663,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/10/2023,Weekly,109.702441,KG,KES,WFP,90.7544,1.0468,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/11/2023,Weekly,150.466101,KG,KES,WFP,110.5682,2.1970,Crisis,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/12/2023,Weekly,121.306440,KG,KES,WFP,99.6385,1.1932,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/01/2024,Weekly,103.863438,KG,KES,WFP,107.5053,-0.2005,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/02/2024,Weekly,106.450472,KG,KES,WFP,108.6812,-0.1228,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/03/2024,Weekly,104.211447,KG,KES,WFP,108.7329,-0.2513,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/04/2024,Weekly,107.313316,KG,KES,WFP,113.4041,-0.3436,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/05/2024,Weekly,100.677576,KG,KES,WFP,109.4551,-0.5004,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/06/2024,Weekly,105.287570,KG,KES,WFP,110.3987,-0.2957,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/07/2024,Weekly,91.576006,KG,KES,WFP,106.0946,-0.8384,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/08/2024,Weekly,94.066857,KG,KES,WFP,106.3301,-0.7105,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/09/2024,Weekly,89.653802,KG,KES,WFP,101.7124,-0.7012,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/10/2024,Weekly,91.037612,KG,KES,WFP,102.2676,-0.6562,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/11/2024,Weekly,93.915889,KG,KES,WFP,121.2386,-1.5412,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/12/2024,Weekly,100.663013,KG,KES,WFP,109.6490,-0.5111,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/01/2025,Weekly,88.384615,KG,KES,WFP,115.7975,-1.5096,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/02/2025,Weekly,98.643829,KG,KES,WFP,110.5473,-0.6585,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/03/2025,Weekly,92.565869,KG,KES,WFP,104.5628,-0.6669,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/05/2025,Weekly,97.549721,KG,KES,WFP,106.5624,-0.5052,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/06/2025,Weekly,99.781617,KG,KES,WFP,107.6684,-0.4460,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/07/2025,Weekly,95.3914,KG,KES,WFP,107.6684,-0.4460,Normal,Forecast,105.6255,85.1572,"GSI             "
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/08/2025,Weekly,97.7752,KG,KES,WFP,107.6684,-0.4460,Normal,Forecast,108.0094,87.5411,"GSI             "
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize flour,Retail,15/09/2025,Weekly,93.0840,KG,KES,WFP,107.6684,-0.4460,Normal,Forecast,103.3181,82.8498,"GSI             "
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Meat (beef),Retail,15/03/2021,Weekly,400.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Meat (camel),Retail,15/03/2021,Weekly,450.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Meat (camel),Retail,15/04/2021,Weekly,700.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Meat (camel),Retail,15/05/2021,Weekly,700.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Meat (camel),Retail,15/04/2023,Weekly,630.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Meat (camel),Retail,15/05/2025,Weekly,600.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Meat (camel),Retail,15/06/2025,Weekly,600.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Meat (goat),Retail,15/04/2023,Weekly,700.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Meat (goat),Retail,15/05/2025,Weekly,800.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Meat (goat),Retail,15/06/2025,Weekly,800.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),"Milk (camel, fresh)",Retail,15/11/2024,Weekly,280.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),"Milk (camel, fresh)",Retail,15/12/2024,Weekly,280.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),"Milk (camel, fresh)",Retail,15/05/2025,Weekly,182.209883,L,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),"Milk (camel, fresh)",Retail,15/06/2025,Weekly,188.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),"Milk (cow, fresh)",Retail,15/05/2025,Weekly,181.962965,L,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),"Milk (cow, fresh)",Retail,15/06/2025,Weekly,188.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Milk (UHT),Retail,15/03/2021,Weekly,62.500000,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Milk (UHT),Retail,15/04/2021,Weekly,37.500000,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Milk (UHT),Retail,15/05/2021,Weekly,52.083320,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Milk (UHT),Retail,15/08/2021,Weekly,51.249998,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Milk (UHT),Retail,15/09/2021,Weekly,60.000000,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Milk (UHT),Retail,15/10/2021,Weekly,50.000000,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Milk (UHT),Retail,15/12/2021,Weekly,80.000000,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Milk (UHT),Retail,15/02/2024,Weekly,70.000000,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Milk (UHT),Retail,15/03/2024,Weekly,70.000000,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Milk (UHT),Retail,15/12/2024,Weekly,80.000000,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Milk (UHT),Retail,15/05/2025,Weekly,57.000005,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Milk (UHT),Retail,15/06/2025,Weekly,56.666700,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/01/2021,Weekly,158.000000,L,KES,WFP,257.5577,-2.9206,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/03/2021,Weekly,191.100750,L,KES,WFP,224.9621,-0.9933,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/04/2021,Weekly,195.018434,L,KES,WFP,227.0080,-0.9384,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/05/2021,Weekly,196.875335,L,KES,WFP,223.2691,-0.7743,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/06/2021,Weekly,198.990867,L,KES,WFP,227.1036,-0.8247,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/07/2021,Weekly,197.482812,L,KES,WFP,223.5678,-0.7652,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/08/2021,Weekly,204.199587,L,KES,WFP,227.5139,-0.6839,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/09/2021,Weekly,215.060545,L,KES,WFP,220.6198,-0.1631,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/10/2021,Weekly,219.363422,L,KES,WFP,235.5157,-0.4738,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/11/2021,Weekly,218.800775,L,KES,WFP,266.0000,-1.3846,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/12/2021,Weekly,243.040633,L,KES,WFP,244.9025,-0.0546,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/11/2022,Weekly,350.000000,L,KES,WFP,274.3220,2.2200,Crisis,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/01/2023,Weekly,298.127970,L,KES,WFP,274.2018,0.7019,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/02/2023,Weekly,250.159698,L,KES,WFP,254.0288,-0.1135,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/03/2023,Weekly,267.839973,L,KES,WFP,241.6062,0.7696,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/04/2023,Weekly,260.983113,L,KES,WFP,243.6521,0.5084,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/05/2023,Weekly,256.193287,L,KES,WFP,239.9132,0.4776,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/06/2023,Weekly,259.757555,L,KES,WFP,243.7477,0.4697,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/07/2023,Weekly,261.934320,L,KES,WFP,240.2119,0.6372,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Oil (vegetable),Retail,15/08/2023,Weekly,264.978275,L,KES,WFP,244.1581,0.4422,Stress,Aggregated,,,
